author,rating,text,date,sentiment,source,company_id,company_name
Maïwenn,5.0,"Nous sommes ravis de la prestation du traiteur : professionnalisme et élégance sont les maître-mot ! 🥂✨
Repas du dîner de haute qualité, ainsi qu'un excellent service.",2024-06-12,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Emmanuelle,5.0,"Nous avons choisi les jardins du Prieuré pour leur réputation et nous n’avons pas été déçus ! Nos invités ont apprécié, du cocktail au dessert. Tout était excellent. 
Merci encore, d’avoir partagé notre bonheur durant cette journée. 
Emmanuelle & Maxime",2024-06-03,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Louise,5.0,"On nous avait recommandé ce traiteur par plusieurs personnes et nous leurs avons fait confiance les yeux fermés.
Effectivement lors de la dégustation nous avons pas été déçu ! Tout était bon! Et de qualité.
Ce n’est pas qu’un simple traiteur basique, il y a de la recherche dans les goûts et les propositions.
Les assiettes ont été bien vidées le jour J.
Foncez !!",2024-06-02,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Loïs,5.0,"Nous avons été ravis, et nos invités aussi. 
""C'est le meilleur cocktail de mariage que j'ai dégusté"", ""Je n'aime pas trop le poisson habituellement, mais là ! La Lotte était incroyable"". Bref, tout le monde a été conquis, et nous avons étés très satisfaits de la qualité du service et des échanges.",2023-11-12,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Léa,5.0,"Les équipes du  jardins du prieuré nous ont très bien accompagnées dans l’organisation de notre mariage. Ils ont toujours répondu à toutes nos questions ou demandes de rendez vous. Ils se sont adaptés à toutes nos demandes pour faire un cocktail et un dîner personnalisé sans imposer de menu standard! 
Le jour J l’équipe était super, très gentille, attentionnée et efficace!
Un grand bravo! On recommande sans hésiter!!",2023-10-25,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Sacha,5.0,"Traiteur très professionnel, à l'écoute, et là pour nous accompagner du début à la fin. Nous avons pu nous fier à ses précieux conseils en amont sur tous les sujets : choix des mets, organisation, personnel...
Et le jour J tout était très fluide, nous avons pu profiter pleinement, et c'était surtout excellent ! Nous recommandons !",2023-10-19,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Kristell,3.8,Un traiteur très professionnel avec une équipe au top ! La qualité était au rendez-vous et le résultat magnifique. Nous avons très apprécié leur prestation.  Un grand merci !,2023-10-17,neutral,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Sébastien,5.0,"Les équipes du Jardin du Prieuré, on su être à notre écoute et on permis de rendre notre mariage parfait. Les mets étaient excellents, le service plus qu'à la hauteur de nos espérances!
Je vous conseille LaPomm'Breizh, Un délice !!
Encore merci aux équipes
Sébastien et Justine",2023-09-18,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Sylvie,4.8,Nous recommandons les Jardins du Prieuré.  Cuisine raffinée.  Un choix pour tous les invités.  Toute l'équipe a été à notre écoute et à répondu à nos attentes.  Un grand Merci.,2023-09-17,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Maëlle,5.0,"C’était incroyable ! Du cocktail au retour de noces, c’était parfait ! Nos invités se sont régalés et l’ont souligné !
Nous recommandons à 100%. Allez-y les yeux fermés vous ne serez pas déçus !",2023-09-16,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Hervé,4.6,"Pour nous qui sommes épicurien,  le repas du mariage devait être un délice et le jardin du prieuré à relevé le défi haut la main ! Le cocktail restera dans la mémoire de tous les invités par la fraîcheur des produits et la qualité des bouchées.  Le personnel est très discret et extrêmement sympathique.  Le service était parfait. Le repas s'est parfaitement déroulé, sans retard, ce qui nous a laissé le temps de profiter de la soirée pour danser. Le brunch du lendemain vaut le détour à lui tout seul. Une tuerie qui a régalé tout le monde. Merci !",2023-09-09,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Marie,5.0,"A recommander +++ Cocktail et dîner au top,  les serveurs étaient très attentifs à nous les mariés (nous apportaient à manger et à boire pendant le cocktail, très apprécié !), huitres  très appréicées, délicieuses pieces cocktails également, foie gras poelé... et repas très apprécié, servi chaud, timing parfait comme nous l'avions précisé, pièce montée à temps et avec les choux ensuite rapidement servis. Bref c'était top, on recommande ! Mention spéciale aussi à Audrey, notre interlocutrice avant le mariage, adorable, toujours à notre écoute, maitrisant bien toutes les étapes, nous rassurant... bref on a fait confiance et on recommencerait les yeux fermés ! C'était génial !",2023-08-24,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
Patricia,5.0,"Les jardins du Prieuré ont assuré le cocktail et le dîner de mariage de notre fille le 19 août dernier. Tout a été parfait, la disponibilité de l'équipe en amont, le service le jour même et l'adaptation de l'équipe sur place. Ils ont su être très professionnels et nous les recommandons vivement. Bravo à toute l'équipe et merci!",2023-08-23,positive,mariages.net,6852d3e474c91954046c1ce9,Les Jardins du Prieuré
